Input file,Event Number,Species Code,Call,Start time,End time,Comments,Image,Audio
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:48,UF,Other,6/14/2023 3:04:36.5,6/14/2023 3:53:56.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:48,UF,Other,6/14/2023 2:39:01.5,6/14/2023 12:33:04.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:58,UF,Other,6/16/2023 2:54:21.5,6/16/2023 3:52:16.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:58,UF,Other,6/16/2023 2:50:56.5,6/16/2023 12:43:14.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:58,UF,Other,6/17/2023 2:57:48.5,6/17/2023 3:59:03.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:58,UF,Other,6/17/2023 1:53:08.5,6/17/2023 9:02:01.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:59,UF,Other,6/23/2023 3:35:11.5,6/23/2023 4:28:01.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:59,UF,Other,6/23/2023 3:06:16.5,6/23/2023 12:14:19.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:59,UF,Other,6/25/2023 3:26:41.5,6/25/2023 11:55:33.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:00,UF,Other,7/5/2023 1:32:45.5,7/5/2023 12:46:42.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:01,UF,Other,7/11/2023 3:30:08.5,7/11/2023 12:22:51.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:02,UF,Other,7/12/2023 3:28:31.5,7/12/2023 12:33:09.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:02,UF,Other,7/12/2023 3:30:11.5,7/12/2023 4:14:26.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:02,UF,Other,7/13/2023 3:25:03.5,7/13/2023 4:19:28.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:02,UF,Other,7/13/2023 3:04:38.5,7/13/2023 12:21:11.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:02,UF,Other,7/14/2023 3:18:15.5,7/14/2023 12:28:03.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:21,UF,Other,6/5/2023 8:10:57.5,6/5/2023 12:34:47.5,HF sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:21,UF,Other,6/6/2023 2:37:22.5,6/6/2023 12:19:25.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:21,UF,Other,6/6/2023 3:01:12.5,6/6/2023 3:45:27.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:22,UF,Other,6/7/2023 2:49:19.5,6/7/2023 3:50:34.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:22,UF,Other,6/7/2023 2:25:29.5,6/7/2023 6:15:14.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:23,UF,Other,6/8/2023 3:10:53.5,6/8/2023 3:52:43.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:24,UF,Other,6/9/2023 2:50:38.5,6/9/2023 3:50:58.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:24,UF,Other,6/10/2023 2:44:13.5,6/10/2023 4:04:13.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:24,UF,Other,6/10/2023 2:39:03.5,6/10/2023 8:14:21.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:25,UF,Other,6/11/2023 3:21:31.5,6/11/2023 4:05:26.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:25,UF,Other,6/11/2023 3:06:16.5,6/11/2023 12:29:39.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:26,UF,Other,6/15/2023 3:04:39.5,6/15/2023 3:55:39.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:26,UF,Other,6/15/2023 2:16:59.5,6/15/2023 12:38:12.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:29,UF,Other,6/18/2023 5:13:56.5,6/18/2023 10:38:58.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:29,UF,Other,6/19/2023 4:26:17.5,6/19/2023 10:47:30.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:29,UF,Other,6/20/2023 5:08:54.5,6/20/2023 11:09:43.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:29,UF,Other,6/21/2023 7:45:25.5,6/21/2023 11:26:40.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:30,UF,Other,6/24/2023 3:48:53.5,6/24/2023 11:21:36.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:30,UF,Other,6/24/2023 4:07:33.5,6/24/2023 4:39:53.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:31,UF,Other,6/26/2023 7:06:15.5,6/26/2023 12:12:40.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:31,UF,Other,6/28/2023 8:33:08.5,6/28/2023 12:07:33.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:32,UF,Other,6/29/2023 3:25:03.5,6/29/2023 12:16:06.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:32,UF,Other,6/29/2023 3:21:38.5,6/29/2023 4:22:53.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:32,UF,Other,7/1/2023 3:16:34.5,7/1/2023 4:07:34.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:32,UF,Other,7/1/2023 2:37:24.5,7/1/2023 11:42:02.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:33,UF,Other,7/4/2023 9:12:15.5,7/4/2023 12:28:00.5,HF sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:34,UF,Other,7/5/2023 3:22:45.5,7/5/2023 3:52:30.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:35,UF,Other,7/6/2023 1:58:14.5,7/6/2023 9:02:01.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:35,UF,Other,7/6/2023 3:26:44.5,7/6/2023 4:21:14.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:36,UF,Other,7/7/2023 3:13:05.5,7/7/2023 4:09:15.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:36,UF,Other,7/7/2023 2:45:50.5,7/7/2023 13:12:10.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:36,UF,Other,7/8/2023 5:34:21.5,7/8/2023 11:21:34.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 14:36,UF,Other,7/10/2023 5:22:25.5,7/10/2023 11:23:13.5,HF,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
